success,formula,params,pvalues,aic,bic,n,feature,model_type
True,F0msemax ~ C(condition) + has_discourse_marker + has_repetition + C(gender) + C(dialogue_act) + C(audience_proficiency_proxy) + C(condition):C(gender) + C(condition):C(dialogue_act) + C(condition):C(audience_proficiency_proxy),"{'Intercept': 1994.1839902805739, 'C(condition)[T.monolingual_EN]': -1173.8895017021214, 'C(condition)[T.monolingual_HI]': -738.9457427867478, 'has_discourse_marker[T.True]': 207.97896273078433, 'has_repetition[T.True]': 360.4391969764165, 'C(gender)[T.male]': -890.990584574763, 'C(gender)[T.unknown]': -580.3502341695383, 'C(dialogue_act)[T.a]': -307.7361451203126, 'C(dialogue_act)[T.a,_i]': -106.7818139642767, 'C(dialogue_act)[T.i]': -203.02445683175017, 'C(dialogue_act)[T.i,_a]': -203.41919535570997, 'C(audience_proficiency_proxy)[T.low_l2]': -556.5212965758778, 'C(audience_proficiency_proxy)[T.mid_l2]': -14.161805670705562, 'C(condition)[T.monolingual_EN]:C(gender)[T.male]': 839.7124381409724, 'C(condition)[T.monolingual_HI]:C(gender)[T.male]': 339.9912750976662, 'C(condition)[T.monolingual_EN]:C(gender)[T.unknown]': 746.9434353618407, 'C(condition)[T.monolingual_HI]:C(gender)[T.unknown]': 242.25752133331395, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a]': 50.56772094714064, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a]': -314.5063756800914, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a,_i]': -242.22376615282792, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a,_i]': -1.7396950478468184e-13, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i]': 389.1298474693096, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i]': 64.01538553571675, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i,_a]': -336.43896695872957, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i,_a]': 1.2103271908653447e-13, 'C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.low_l2]': 1041.808937107973, 'C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.low_l2]': 557.078346903061, 'C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.mid_l2]': -57.12521973709357, 'C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.mid_l2]': 193.00937313807805}","{'Intercept': 5.811671168200849e-271, 'C(condition)[T.monolingual_EN]': 3.814177077516199e-14, 'C(condition)[T.monolingual_HI]': 4.0447005817418675e-15, 'has_discourse_marker[T.True]': 1.8951553823178215e-07, 'has_repetition[T.True]': 1.333039042918785e-22, 'C(gender)[T.male]': 1.499318742531993e-87, 'C(gender)[T.unknown]': 0.08099471019399036, 'C(dialogue_act)[T.a]': 0.20594777908856968, 'C(dialogue_act)[T.a,_i]': 0.9024338776011771, 'C(dialogue_act)[T.i]': 1.581194376550289e-05, 'C(dialogue_act)[T.i,_a]': 0.7088326433486265, 'C(audience_proficiency_proxy)[T.low_l2]': 0.09756987472569055, 'C(audience_proficiency_proxy)[T.mid_l2]': 0.8111211642475117, 'C(condition)[T.monolingual_EN]:C(gender)[T.male]': 1.0158420172110893e-07, 'C(condition)[T.monolingual_HI]:C(gender)[T.male]': 0.00043245095663850644, 'C(condition)[T.monolingual_EN]:C(gender)[T.unknown]': 0.3423744319911062, 'C(condition)[T.monolingual_HI]:C(gender)[T.unknown]': 0.6851744777941624, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a]': 0.9123332072645282, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a]': 0.5242869193197364, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a,_i]': 0.8631357536814336, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a,_i]': 0.46909968459227014, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i]': 0.01593729155271442, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i]': 0.5487322079056647, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i,_a]': 0.7998612042306629, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i,_a]': 0.14232209892797992, 'C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.low_l2]': 0.13288532297058503, 'C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.low_l2]': 0.11863324858292358, 'C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.mid_l2]': 0.7753809523489358, 'C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.mid_l2]': 0.04245011753965003}",110319.79145424474,110502.73962874427,6476,F0msemax,all_condition
True,F0tiltmin ~ C(condition) + has_discourse_marker + has_repetition + C(gender) + C(dialogue_act) + C(audience_proficiency_proxy) + C(condition):C(gender) + C(condition):C(dialogue_act) + C(condition):C(audience_proficiency_proxy),"{'Intercept': -795.4201276759504, 'C(condition)[T.monolingual_EN]': 432.65717435819636, 'C(condition)[T.monolingual_HI]': 338.51442709926664, 'has_discourse_marker[T.True]': -178.74062966427257, 'has_repetition[T.True]': -134.69064761718235, 'C(gender)[T.male]': 213.32125710531278, 'C(gender)[T.unknown]': 446.7772423950434, 'C(dialogue_act)[T.a]': 212.18999809234413, 'C(dialogue_act)[T.a,_i]': -714.330954976873, 'C(dialogue_act)[T.i]': -97.34517225450676, 'C(dialogue_act)[T.i,_a]': -131.69789290764658, 'C(audience_proficiency_proxy)[T.low_l2]': 280.1547502347569, 'C(audience_proficiency_proxy)[T.mid_l2]': -43.194800934263114, 'C(condition)[T.monolingual_EN]:C(gender)[T.male]': -198.1232768596693, 'C(condition)[T.monolingual_HI]:C(gender)[T.male]': -94.3832148606046, 'C(condition)[T.monolingual_EN]:C(gender)[T.unknown]': -673.9677649903945, 'C(condition)[T.monolingual_HI]:C(gender)[T.unknown]': -732.4692195614359, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a]': -35.13606575932802, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a]': 62.86082904141111, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a,_i]': 965.119096194953, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a,_i]': 2.635326608433045e-13, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i]': -22.977471572326145, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i]': 73.89604155784377, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i,_a]': -928.4200470912639, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i,_a]': -3.037981323639351e-14, 'C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.low_l2]': -730.4484246038236, 'C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.low_l2]': -331.56335223865756, 'C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.mid_l2]': 9.728469903926726, 'C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.mid_l2]': -65.58351939472553}","{'Intercept': 8.489270862363757e-211, 'C(condition)[T.monolingual_EN]': 1.0773060709831252e-09, 'C(condition)[T.monolingual_HI]': 3.858387038386414e-15, 'has_discourse_marker[T.True]': 1.765425966719456e-22, 'has_repetition[T.True]': 1.2850933748904337e-15, 'C(gender)[T.male]': 9.668888083269899e-26, 'C(gender)[T.unknown]': 0.0033468205735110476, 'C(dialogue_act)[T.a]': 0.05678111523587445, 'C(dialogue_act)[T.a,_i]': 0.07325223216594956, 'C(dialogue_act)[T.i]': 6.138780490128888e-06, 'C(dialogue_act)[T.i,_a]': 0.5974007177391834, 'C(audience_proficiency_proxy)[T.low_l2]': 0.0684683901160919, 'C(audience_proficiency_proxy)[T.mid_l2]': 0.11134101036864681, 'C(condition)[T.monolingual_EN]:C(gender)[T.male]': 0.006027378706639089, 'C(condition)[T.monolingual_HI]:C(gender)[T.male]': 0.03276152510785515, 'C(condition)[T.monolingual_EN]:C(gender)[T.unknown]': 0.06129424008540599, 'C(condition)[T.monolingual_HI]:C(gender)[T.unknown]': 0.007427595392963755, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a]': 0.8672797560493343, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a]': 0.780990364422121, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a,_i]': 0.1335287697462932, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a,_i]': 0.016611110847642458, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i]': 0.7558077322215341, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i]': 0.1305144100746559, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i,_a]': 0.12645664040637336, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i,_a]': 0.4210718528992142, 'C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.low_l2]': 0.021360373232707182, 'C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.low_l2]': 0.04246908652394169, 'C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.mid_l2]': 0.9154576192139299, 'C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.mid_l2]': 0.13199125124410188}",100198.92269772486,100381.87087222439,6476,F0tiltmin,all_condition
True,F0tiltmax ~ C(condition) + has_discourse_marker + has_repetition + C(gender) + C(dialogue_act) + C(audience_proficiency_proxy) + C(condition):C(gender) + C(condition):C(dialogue_act) + C(condition):C(audience_proficiency_proxy),"{'Intercept': 726.6053866673617, 'C(condition)[T.monolingual_EN]': -376.58650106182097, 'C(condition)[T.monolingual_HI]': -234.45654473391124, 'has_discourse_marker[T.True]': 66.67059788763567, 'has_repetition[T.True]': 158.41758273652283, 'C(gender)[T.male]': -239.9970650455092, 'C(gender)[T.unknown]': -169.4500409890509, 'C(dialogue_act)[T.a]': -205.63673813492005, 'C(dialogue_act)[T.a,_i]': 323.4810248892193, 'C(dialogue_act)[T.i]': -13.136647365987667, 'C(dialogue_act)[T.i,_a]': 207.4508676119989, 'C(audience_proficiency_proxy)[T.low_l2]': -169.0874649420621, 'C(audience_proficiency_proxy)[T.mid_l2]': 3.086687781574742, 'C(condition)[T.monolingual_EN]:C(gender)[T.male]': 178.0880265133926, 'C(condition)[T.monolingual_HI]:C(gender)[T.male]': 117.46789170698179, 'C(condition)[T.monolingual_EN]:C(gender)[T.unknown]': -635.1086843561117, 'C(condition)[T.monolingual_HI]:C(gender)[T.unknown]': 537.4338267738661, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a]': 85.64270482552395, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a]': 2.5770127246334056, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a,_i]': 669.1973344926594, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a,_i]': -9.752333842063378e-15, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i]': 43.508616199341006, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i]': -82.80910072377888, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i,_a]': -192.78022571133906, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i,_a]': -1.8579241429577796e-14, 'C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.low_l2]': 236.82648001066337, 'C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.low_l2]': 170.19856740887826, 'C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.mid_l2]': -11.845618224997207, 'C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.mid_l2]': 40.86431548024037}","{'Intercept': 1.1699419073212827e-194, 'C(condition)[T.monolingual_EN]': 2.6110730362717545e-08, 'C(condition)[T.monolingual_HI]': 1.1061459218537117e-08, 'has_discourse_marker[T.True]': 0.00012992609277350412, 'has_repetition[T.True]': 7.030825774941553e-23, 'C(gender)[T.male]': 4.7419576937780915e-35, 'C(gender)[T.unknown]': 0.24321546021751353, 'C(dialogue_act)[T.a]': 0.052920698563440075, 'C(dialogue_act)[T.a,_i]': 0.3950299039547246, 'C(dialogue_act)[T.i]': 0.522022689358489, 'C(dialogue_act)[T.i,_a]': 0.3830945035258396, 'C(audience_proficiency_proxy)[T.low_l2]': 0.2489253315970554, 'C(audience_proficiency_proxy)[T.mid_l2]': 0.9050375337418171, 'C(condition)[T.monolingual_EN]:C(gender)[T.male]': 0.009647386537346602, 'C(condition)[T.monolingual_HI]:C(gender)[T.male]': 0.0053439654342839656, 'C(condition)[T.monolingual_EN]:C(gender)[T.unknown]': 0.06447397219457301, 'C(condition)[T.monolingual_HI]:C(gender)[T.unknown]': 0.03943768014454096, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a]': 0.6693342731704237, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a]': 0.9904654899494891, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a,_i]': 0.27538923539788845, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a,_i]': 0.9259424224315429, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i]': 0.5369800244062674, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i]': 0.07565583606194203, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i,_a]': 0.7393426318155825, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i,_a]': 0.605936522056333, 'C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.low_l2]': 0.43392329156290554, 'C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.low_l2]': 0.27481467013470473, 'C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.mid_l2]': 0.8922006226105055, 'C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.mid_l2]': 0.3250844047565833}",99586.31650681661,99769.26468131614,6476,F0tiltmax,all_condition
True,F0msestd ~ C(condition) + has_discourse_marker + has_repetition + C(gender) + C(dialogue_act) + C(audience_proficiency_proxy) + C(condition):C(gender) + C(condition):C(dialogue_act) + C(condition):C(audience_proficiency_proxy),"{'Intercept': 623.2606594613709, 'C(condition)[T.monolingual_EN]': -278.6113012297898, 'C(condition)[T.monolingual_HI]': -127.74174767940067, 'has_discourse_marker[T.True]': 20.196717915165216, 'has_repetition[T.True]': 49.40774017333491, 'C(gender)[T.male]': -252.75867703746906, 'C(gender)[T.unknown]': -121.98644258456568, 'C(dialogue_act)[T.a]': -73.84995402733885, 'C(dialogue_act)[T.a,_i]': 3.262269126771116, 'C(dialogue_act)[T.i]': -72.29048076524158, 'C(dialogue_act)[T.i,_a]': -124.57483172401476, 'C(audience_proficiency_proxy)[T.low_l2]': -163.1204152563999, 'C(audience_proficiency_proxy)[T.mid_l2]': 4.705016122163009, 'C(condition)[T.monolingual_EN]:C(gender)[T.male]': 218.94658096224683, 'C(condition)[T.monolingual_HI]:C(gender)[T.male]': 60.83484867331776, 'C(condition)[T.monolingual_EN]:C(gender)[T.unknown]': 115.72333416367948, 'C(condition)[T.monolingual_HI]:C(gender)[T.unknown]': -46.80531106850192, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a]': -84.54898322866379, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a]': -167.74022566664706, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a,_i]': -128.2920078437496, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a,_i]': -2.464259447238795e-14, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i]': 112.96784306311227, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i]': 16.689114103782302, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i,_a]': -18.78625108397435, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i,_a]': 3.572917996721335e-14, 'C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.low_l2]': 300.0387697236966, 'C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.low_l2]': 136.68346823304563, 'C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.mid_l2]': -8.122463898141152, 'C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.mid_l2]': 49.602911637399295}","{'Intercept': 4.978418052398301e-280, 'C(condition)[T.monolingual_EN]': 4.697042617917014e-09, 'C(condition)[T.monolingual_HI]': 9.372125757484058e-06, 'has_discourse_marker[T.True]': 0.0989460989265929, 'has_repetition[T.True]': 1.1719320491642415e-05, 'C(gender)[T.male]': 2.0832273604993611e-75, 'C(gender)[T.unknown]': 0.23199373297082104, 'C(dialogue_act)[T.a]': 0.322632036622684, 'C(dialogue_act)[T.a,_i]': 0.9902630627430418, 'C(dialogue_act)[T.i]': 5.508757099624754e-07, 'C(dialogue_act)[T.i,_a]': 0.4561654755804512, 'C(audience_proficiency_proxy)[T.low_l2]': 0.11356143786115902, 'C(audience_proficiency_proxy)[T.mid_l2]': 0.7958520143142762, 'C(condition)[T.monolingual_EN]:C(gender)[T.male]': 6.047438362764703e-06, 'C(condition)[T.monolingual_HI]:C(gender)[T.male]': 0.040103658148668744, 'C(condition)[T.monolingual_EN]:C(gender)[T.unknown]': 0.6316863335271943, 'C(condition)[T.monolingual_HI]:C(gender)[T.unknown]': 0.7985411755390109, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a]': 0.5486219380421913, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a]': 0.2684693350522308, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a,_i]': 0.7660763228540818, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a,_i]': 0.7382612098208827, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i]': 0.02259515270010379, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i]': 0.6104536626489223, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i,_a]': 0.9632066431869676, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i,_a]': 0.15813972390780814, 'C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.low_l2]': 0.15843753729552038, 'C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.low_l2]': 0.21213793075909018, 'C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.mid_l2]': 0.8948207319478051, 'C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.mid_l2]': 0.08926020186862217}",95019.81324293818,95202.76141743771,6476,F0msestd,all_condition
True,F0mseavg ~ C(condition) + has_discourse_marker + has_repetition + C(gender) + C(dialogue_act) + C(audience_proficiency_proxy) + C(condition):C(gender) + C(condition):C(dialogue_act) + C(condition):C(audience_proficiency_proxy),"{'Intercept': 456.92481139282324, 'C(condition)[T.monolingual_EN]': -105.93645735243356, 'C(condition)[T.monolingual_HI]': -9.123589533318288, 'has_discourse_marker[T.True]': -34.00379522994899, 'has_repetition[T.True]': 8.443786076487509, 'C(gender)[T.male]': -158.03207075450646, 'C(gender)[T.unknown]': -91.3424727873095, 'C(dialogue_act)[T.a]': 43.49158492814246, 'C(dialogue_act)[T.a,_i]': -12.918864301506034, 'C(dialogue_act)[T.i]': -29.12723863498492, 'C(dialogue_act)[T.i,_a]': -99.86939120162688, 'C(audience_proficiency_proxy)[T.low_l2]': -87.3656445377612, 'C(audience_proficiency_proxy)[T.mid_l2]': 14.644028602010264, 'C(condition)[T.monolingual_EN]:C(gender)[T.male]': 140.60444307453952, 'C(condition)[T.monolingual_HI]:C(gender)[T.male]': 15.094605689045494, 'C(condition)[T.monolingual_EN]:C(gender)[T.unknown]': 316.6766326971699, 'C(condition)[T.monolingual_HI]:C(gender)[T.unknown]': -75.59590150198166, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a]': -135.12752718634806, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a]': -216.29648410946075, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a,_i]': -383.28932920156547, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a,_i]': -6.944848699151934e-14, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i]': 55.204927751248256, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i]': -17.329767349339356, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i,_a]': -87.59344190028355, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i,_a]': 2.845101334254915e-14, 'C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.low_l2]': 162.76211804017527, 'C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.low_l2]': 33.13507024326193, 'C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.mid_l2]': -39.07301765417733, 'C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.mid_l2]': 15.847359502035946}","{'Intercept': 5.801975491670727e-231, 'C(condition)[T.monolingual_EN]': 0.006240221308398008, 'C(condition)[T.monolingual_HI]': 0.6976381166600121, 'has_discourse_marker[T.True]': 0.0006581731565782876, 'has_repetition[T.True]': 0.3578682896898122, 'C(gender)[T.male]': 1.4441700167834103e-45, 'C(gender)[T.unknown]': 0.2722702200757371, 'C(dialogue_act)[T.a]': 0.474909913173052, 'C(dialogue_act)[T.a,_i]': 0.9527277274788977, 'C(dialogue_act)[T.i]': 0.013255180208391799, 'C(dialogue_act)[T.i,_a]': 0.4636816462822805, 'C(audience_proficiency_proxy)[T.low_l2]': 0.29849719570801825, 'C(audience_proficiency_proxy)[T.mid_l2]': 0.3232877054202207, 'C(condition)[T.monolingual_EN]:C(gender)[T.male]': 0.0003633177505343734, 'C(condition)[T.monolingual_HI]:C(gender)[T.male]': 0.5320673734542279, 'C(condition)[T.monolingual_EN]:C(gender)[T.unknown]': 0.10763300146813691, 'C(condition)[T.monolingual_HI]:C(gender)[T.unknown]': 0.6130907585550691, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a]': 0.23963856908528888, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a]': 0.08008018592767079, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a,_i]': 0.27559324426398474, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a,_i]': 0.24803891880046688, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i]': 0.1716165813295115, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i]': 0.5164192366599847, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i,_a]': 0.7919049884335876, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i,_a]': 0.16802044318403364, 'C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.low_l2]': 0.3479773414155757, 'C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.low_l2]': 0.7106005776200669, 'C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.mid_l2]': 0.4353258424979498, 'C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.mid_l2]': 0.5053981372942641}",92373.81542439302,92556.76359889255,6476,F0mseavg,all_condition
True,F0tiltstd ~ C(condition) + has_discourse_marker + has_repetition + C(gender) + C(dialogue_act) + C(audience_proficiency_proxy) + C(condition):C(gender) + C(condition):C(dialogue_act) + C(condition):C(audience_proficiency_proxy),"{'Intercept': 422.2883661926136, 'C(condition)[T.monolingual_EN]': -121.627352341039, 'C(condition)[T.monolingual_HI]': -66.9979207546491, 'has_discourse_marker[T.True]': 17.844949428794106, 'has_repetition[T.True]': 19.401805811556116, 'C(gender)[T.male]': -81.52572825662669, 'C(gender)[T.unknown]': -107.73520252178827, 'C(dialogue_act)[T.a]': -68.92053463569148, 'C(dialogue_act)[T.a,_i]': 142.79579152385307, 'C(dialogue_act)[T.i]': 10.865199933314768, 'C(dialogue_act)[T.i,_a]': 51.25460511016949, 'C(audience_proficiency_proxy)[T.low_l2]': -96.63997248220991, 'C(audience_proficiency_proxy)[T.mid_l2]': 11.200426688157705, 'C(condition)[T.monolingual_EN]:C(gender)[T.male]': 57.42976755929591, 'C(condition)[T.monolingual_HI]:C(gender)[T.male]': 22.59205280206984, 'C(condition)[T.monolingual_EN]:C(gender)[T.unknown]': -88.59463640214368, 'C(condition)[T.monolingual_HI]:C(gender)[T.unknown]': 233.81739700274392, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a]': -67.35976975565382, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a]': -83.56021939057776, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a,_i]': 27.801238842658222, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a,_i]': -2.7788781464379992e-14, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i]': 9.884182073510516, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i]': -29.794610552088994, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i,_a]': 397.79943359076015, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i,_a]': -7.0040089736912216e-15, 'C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.low_l2]': 190.9679534322338, 'C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.low_l2]': 93.22510887901146, 'C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.mid_l2]': -11.601126170577178, 'C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.mid_l2]': 25.166868920358493}","{'Intercept': 0.0, 'C(condition)[T.monolingual_EN]': 6.82471699703285e-07, 'C(condition)[T.monolingual_HI]': 6.426430607847628e-06, 'has_discourse_marker[T.True]': 0.0046587300597834376, 'has_repetition[T.True]': 0.0008308047960959199, 'C(gender)[T.male]': 4.227026070491213e-31, 'C(gender)[T.unknown]': 0.04044746936902288, 'C(dialogue_act)[T.a]': 0.07315503146199387, 'C(dialogue_act)[T.a,_i]': 0.29972311705670435, 'C(dialogue_act)[T.i]': 0.14360057127841086, 'C(dialogue_act)[T.i,_a]': 0.5516902244252013, 'C(audience_proficiency_proxy)[T.low_l2]': 0.06876183961466714, 'C(audience_proficiency_proxy)[T.mid_l2]': 0.23183912611247015, 'C(condition)[T.monolingual_EN]:C(gender)[T.male]': 0.02113836549082088, 'C(condition)[T.monolingual_HI]:C(gender)[T.male]': 0.13885834916148687, 'C(condition)[T.monolingual_EN]:C(gender)[T.unknown]': 0.47618211408506916, 'C(condition)[T.monolingual_HI]:C(gender)[T.unknown]': 0.013331015066180042, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a]': 0.35353950389729905, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a]': 0.2845217579601097, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a,_i]': 0.9003916330263091, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a,_i]': 0.4644413402045199, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i]': 0.698456131357949, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i]': 0.07748707942480047, 'C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i,_a]': 0.0579437900348033, 'C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i,_a]': 0.5911530190824681, 'C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.low_l2]': 0.08139436462551973, 'C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.low_l2]': 0.09851923216623829, 'C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.mid_l2]': 0.7139228970389956, 'C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.mid_l2]': 0.09416013220415402}",86427.19882396382,86610.14699846334,6476,F0tiltstd,all_condition
