success,formula,params,pvalues,aic,bic,n,feature,model_type
True,F0msemax ~ is_l1_to_l2 + has_discourse_marker + has_repetition + C(gender) + C(dialogue_act) + C(audience_proficiency_proxy) + is_l1_to_l2:has_discourse_marker + is_l1_to_l2:C(gender) + is_l1_to_l2:C(dialogue_act) + is_l1_to_l2:C(audience_proficiency_proxy),"{'Intercept': 1835.5368376125007, 'has_discourse_marker[T.True]': 260.038588070186, 'has_repetition[T.True]': 371.084910055223, 'C(gender)[T.male]': -790.1350677988917, 'C(gender)[T.unknown]': 1339.717989412458, 'C(dialogue_act)[T.a]': -458.6113940611509, 'C(dialogue_act)[T.a,_i]': 224.200039305835, 'C(dialogue_act)[T.i]': -122.87322173040845, 'C(dialogue_act)[T.i,_a]': -2197.509583641824, 'C(audience_proficiency_proxy)[T.low_l2]': -794.8048254628695, 'C(audience_proficiency_proxy)[T.mid_l2]': 42.39057003635228, 'is_l1_to_l2': 153.18806017332872, 'is_l1_to_l2:has_discourse_marker[T.True]': -1.006440797766054, 'is_l1_to_l2:C(gender)[T.male]': -139.3316938462359, 'is_l1_to_l2:C(gender)[T.unknown]': -2276.431142657696, 'is_l1_to_l2:C(dialogue_act)[T.a]': 226.8126394564135, 'is_l1_to_l2:C(dialogue_act)[T.a,_i]': -193.5541676411052, 'is_l1_to_l2:C(dialogue_act)[T.i]': -102.61996809744173, 'is_l1_to_l2:C(dialogue_act)[T.i,_a]': 2724.0392366607557, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2]': 347.55472413791574, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2]': -85.76263612013193}","{'Intercept': 3.610685630582813e-70, 'has_discourse_marker[T.True]': 0.0008373378908583048, 'has_repetition[T.True]': 1.9768513892896247e-18, 'C(gender)[T.male]': 1.3806306514589448e-20, 'C(gender)[T.unknown]': 0.09315767956095485, 'C(dialogue_act)[T.a]': 0.3079959166629844, 'C(dialogue_act)[T.a,_i]': 0.8589783361373249, 'C(dialogue_act)[T.i]': 0.1553927802476386, 'C(dialogue_act)[T.i,_a]': 0.02455240336079104, 'C(audience_proficiency_proxy)[T.low_l2]': 0.20772579736181487, 'C(audience_proficiency_proxy)[T.mid_l2]': 0.6809331552440743, 'is_l1_to_l2': 0.2509438072827533, 'is_l1_to_l2:has_discourse_marker[T.True]': 0.9926574943124652, 'is_l1_to_l2:C(gender)[T.male]': 0.16867014628469407, 'is_l1_to_l2:C(gender)[T.unknown]': 0.010804122558466552, 'is_l1_to_l2:C(dialogue_act)[T.a]': 0.6772154021711019, 'is_l1_to_l2:C(dialogue_act)[T.a,_i]': 0.9157178138444897, 'is_l1_to_l2:C(dialogue_act)[T.i]': 0.33211854751691916, 'is_l1_to_l2:C(dialogue_act)[T.i,_a]': 0.025447009087778263, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2]': 0.6466874057012559, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2]': 0.5056431901767993}",79464.98130548024,79600.28221780376,4642,F0msemax,cs_directionality
True,F0tiltmin ~ is_l1_to_l2 + has_discourse_marker + has_repetition + C(gender) + C(dialogue_act) + C(audience_proficiency_proxy) + is_l1_to_l2:has_discourse_marker + is_l1_to_l2:C(gender) + is_l1_to_l2:C(dialogue_act) + is_l1_to_l2:C(audience_proficiency_proxy),"{'Intercept': -717.4020447328966, 'has_discourse_marker[T.True]': -204.06573887255118, 'has_repetition[T.True]': -136.17143063793446, 'C(gender)[T.male]': 161.65691460125456, 'C(gender)[T.unknown]': 1.742384367410216, 'C(dialogue_act)[T.a]': 248.53301009774327, 'C(dialogue_act)[T.a,_i]': -804.636504562482, 'C(dialogue_act)[T.i]': -140.83764409152644, 'C(dialogue_act)[T.i,_a]': 496.80095766137947, 'C(audience_proficiency_proxy)[T.low_l2]': 444.94450738360786, 'C(audience_proficiency_proxy)[T.mid_l2]': -9.169823418811065, 'is_l1_to_l2': -72.23054312467085, 'is_l1_to_l2:has_discourse_marker[T.True]': -3.0038654661244046, 'is_l1_to_l2:C(gender)[T.male]': 69.90655424807795, 'is_l1_to_l2:C(gender)[T.unknown]': 511.2017789296574, 'is_l1_to_l2:C(dialogue_act)[T.a]': -64.36397637530098, 'is_l1_to_l2:C(dialogue_act)[T.a,_i]': 55.9636647159347, 'is_l1_to_l2:C(dialogue_act)[T.i]': 55.0318859263939, 'is_l1_to_l2:C(dialogue_act)[T.i,_a]': -920.2156245379225, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2]': -241.92272065277973, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2]': -53.96914048752139}","{'Intercept': 6.934689060943721e-55, 'has_discourse_marker[T.True]': 4.123795557639936e-09, 'has_repetition[T.True]': 4.917907035585322e-13, 'C(gender)[T.male]': 1.78877512461452e-05, 'C(gender)[T.unknown]': 0.9960866800170425, 'C(dialogue_act)[T.a]': 0.21472950204293034, 'C(dialogue_act)[T.a,_i]': 0.15217537905858763, 'C(dialogue_act)[T.i]': 0.00025727681948907075, 'C(dialogue_act)[T.i,_a]': 0.2535533678317392, 'C(audience_proficiency_proxy)[T.low_l2]': 0.11323343130944541, 'C(audience_proficiency_proxy)[T.mid_l2]': 0.8416697736461591, 'is_l1_to_l2': 0.224102029155813, 'is_l1_to_l2:has_discourse_marker[T.True]': 0.9508148218628338, 'is_l1_to_l2:C(gender)[T.male]': 0.12091531163403534, 'is_l1_to_l2:C(gender)[T.unknown]': 0.1985023425618373, 'is_l1_to_l2:C(dialogue_act)[T.a]': 0.7907883965288984, 'is_l1_to_l2:C(dialogue_act)[T.a,_i]': 0.9452133266565148, 'is_l1_to_l2:C(dialogue_act)[T.i]': 0.24280270720153083, 'is_l1_to_l2:C(dialogue_act)[T.i,_a]': 0.08999169524286575, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2]': 0.4736701189801381, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2]': 0.34686941831405815}",71953.7385613369,72089.03947366042,4642,F0tiltmin,cs_directionality
True,F0tiltmax ~ is_l1_to_l2 + has_discourse_marker + has_repetition + C(gender) + C(dialogue_act) + C(audience_proficiency_proxy) + is_l1_to_l2:has_discourse_marker + is_l1_to_l2:C(gender) + is_l1_to_l2:C(dialogue_act) + is_l1_to_l2:C(audience_proficiency_proxy),"{'Intercept': 675.9381513532023, 'has_discourse_marker[T.True]': 53.752649490196205, 'has_repetition[T.True]': 174.43621102033796, 'C(gender)[T.male]': -174.09587402542988, 'C(gender)[T.unknown]': -365.6489672832072, 'C(dialogue_act)[T.a]': -87.31060632367529, 'C(dialogue_act)[T.a,_i]': 347.5129497669689, 'C(dialogue_act)[T.i]': 59.900226539475156, 'C(dialogue_act)[T.i,_a]': -6.209045568831567, 'C(audience_proficiency_proxy)[T.low_l2]': -302.006321308714, 'C(audience_proficiency_proxy)[T.mid_l2]': -64.87696392549937, 'is_l1_to_l2': -22.393423266552517, 'is_l1_to_l2:has_discourse_marker[T.True]': 109.15147631513784, 'is_l1_to_l2:C(gender)[T.male]': -90.46497477683887, 'is_l1_to_l2:C(gender)[T.unknown]': 286.2478054093377, 'is_l1_to_l2:C(dialogue_act)[T.a]': -153.43915545104286, 'is_l1_to_l2:C(dialogue_act)[T.a,_i]': -1.4668865783440335, 'is_l1_to_l2:C(dialogue_act)[T.i]': -105.1978548921572, 'is_l1_to_l2:C(dialogue_act)[T.i,_a]': 428.3284022985677, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2]': 196.18294892472488, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2]': 109.62739945898767}","{'Intercept': 1.39986398009133e-50, 'has_discourse_marker[T.True]': 0.11488624155158267, 'has_repetition[T.True]': 5.934372223569942e-21, 'C(gender)[T.male]': 2.6760533952510836e-06, 'C(gender)[T.unknown]': 0.29556704062400774, 'C(dialogue_act)[T.a]': 0.6577732029990794, 'C(dialogue_act)[T.a,_i]': 0.5296394682427124, 'C(dialogue_act)[T.i]': 0.113933148735561, 'C(dialogue_act)[T.i,_a]': 0.9884282867156328, 'C(audience_proficiency_proxy)[T.low_l2]': 0.274556444450331, 'C(audience_proficiency_proxy)[T.mid_l2]': 0.1509491547460537, 'is_l1_to_l2': 0.7016671439823823, 'is_l1_to_l2:has_discourse_marker[T.True]': 0.022767943841663776, 'is_l1_to_l2:C(gender)[T.male]': 0.04139169151137635, 'is_l1_to_l2:C(gender)[T.unknown]': 0.464299038186487, 'is_l1_to_l2:C(dialogue_act)[T.a]': 0.5204019981849037, 'is_l1_to_l2:C(dialogue_act)[T.a,_i]': 0.9985393994625527, 'is_l1_to_l2:C(dialogue_act)[T.i]': 0.023287316600379436, 'is_l1_to_l2:C(dialogue_act)[T.i,_a]': 0.4224752854639522, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2]': 0.5548357561292323, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2]': 0.05217902761229912}",71803.57303974297,71938.8739520665,4642,F0tiltmax,cs_directionality
True,F0msestd ~ is_l1_to_l2 + has_discourse_marker + has_repetition + C(gender) + C(dialogue_act) + C(audience_proficiency_proxy) + is_l1_to_l2:has_discourse_marker + is_l1_to_l2:C(gender) + is_l1_to_l2:C(dialogue_act) + is_l1_to_l2:C(audience_proficiency_proxy),"{'Intercept': 595.8734607870961, 'has_discourse_marker[T.True]': 12.780732581615483, 'has_repetition[T.True]': 46.130141182651734, 'C(gender)[T.male]': -220.4451029304938, 'C(gender)[T.unknown]': 415.4683826617995, 'C(dialogue_act)[T.a]': -111.25961662624846, 'C(dialogue_act)[T.a,_i]': 194.00151872504472, 'C(dialogue_act)[T.i]': -50.189978440656255, 'C(dialogue_act)[T.i,_a]': -610.2591120288998, 'C(audience_proficiency_proxy)[T.low_l2]': -194.84168662746364, 'C(audience_proficiency_proxy)[T.mid_l2]': 20.385172250679414, 'is_l1_to_l2': 44.7270660644223, 'is_l1_to_l2:has_discourse_marker[T.True]': 3.6968086937056976, 'is_l1_to_l2:C(gender)[T.male]': -44.981969421493446, 'is_l1_to_l2:C(gender)[T.unknown]': -636.344542966954, 'is_l1_to_l2:C(dialogue_act)[T.a]': 56.8793800604142, 'is_l1_to_l2:C(dialogue_act)[T.a,_i]': -265.12546485827073, 'is_l1_to_l2:C(dialogue_act)[T.i]': -27.35975030327939, 'is_l1_to_l2:C(dialogue_act)[T.i,_a]': 641.5138988423953, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2]': 52.37593581604921, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2]': -24.976989100156477}","{'Intercept': 1.5297454934411853e-90, 'has_discourse_marker[T.True]': 0.5622358498189086, 'has_repetition[T.True]': 0.00011610332660957963, 'C(gender)[T.male]': 5.325636046257961e-20, 'C(gender)[T.unknown]': 0.06622310125028111, 'C(dialogue_act)[T.a]': 0.3829059507114726, 'C(dialogue_act)[T.a,_i]': 0.5875405645489978, 'C(dialogue_act)[T.i]': 0.04064036932599492, 'C(dialogue_act)[T.i,_a]': 0.027603542169332477, 'C(audience_proficiency_proxy)[T.low_l2]': 0.27587438490259897, 'C(audience_proficiency_proxy)[T.mid_l2]': 0.48542026317307985, 'is_l1_to_l2': 0.23696387492850063, 'is_l1_to_l2:has_discourse_marker[T.True]': 0.9050721532829287, 'is_l1_to_l2:C(gender)[T.male]': 0.1169355691243561, 'is_l1_to_l2:C(gender)[T.unknown]': 0.01194196408217671, 'is_l1_to_l2:C(dialogue_act)[T.a]': 0.7126552986152097, 'is_l1_to_l2:C(dialogue_act)[T.a,_i]': 0.6090533876209219, 'is_l1_to_l2:C(dialogue_act)[T.i]': 0.3616269657531327, 'is_l1_to_l2:C(dialogue_act)[T.i,_a]': 0.06334756370653247, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2]': 0.8074609824358373, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2]': 0.4940189765013917}",67760.25346880374,67895.55438112727,4642,F0msestd,cs_directionality
True,F0mseavg ~ is_l1_to_l2 + has_discourse_marker + has_repetition + C(gender) + C(dialogue_act) + C(audience_proficiency_proxy) + is_l1_to_l2:has_discourse_marker + is_l1_to_l2:C(gender) + is_l1_to_l2:C(dialogue_act) + is_l1_to_l2:C(audience_proficiency_proxy),"{'Intercept': 432.3292403932325, 'has_discourse_marker[T.True]': -29.18011841426731, 'has_repetition[T.True]': 10.621917591988277, 'C(gender)[T.male]': -143.14182848778623, 'C(gender)[T.unknown]': 132.08276667966047, 'C(dialogue_act)[T.a]': -8.911480789165099, 'C(dialogue_act)[T.a,_i]': 149.57048258391822, 'C(dialogue_act)[T.i]': -20.438568580723025, 'C(dialogue_act)[T.i,_a]': -309.5358283024729, 'C(audience_proficiency_proxy)[T.low_l2]': -5.562595529356295, 'C(audience_proficiency_proxy)[T.mid_l2]': 20.45320374210455, 'is_l1_to_l2': 36.63822511518326, 'is_l1_to_l2:has_discourse_marker[T.True]': -10.334220531800444, 'is_l1_to_l2:C(gender)[T.male]': -19.80225832083564, 'is_l1_to_l2:C(gender)[T.unknown]': -259.0545075267483, 'is_l1_to_l2:C(dialogue_act)[T.a]': 78.00076361260993, 'is_l1_to_l2:C(dialogue_act)[T.a,_i]': -281.62018564272773, 'is_l1_to_l2:C(dialogue_act)[T.i]': -8.344613457305176, 'is_l1_to_l2:C(dialogue_act)[T.i,_a]': 281.722540962325, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2]': -118.39930361785567, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2]': -9.281562035284136}","{'Intercept': 3.102006488283532e-81, 'has_discourse_marker[T.True]': 0.08525603443858278, 'has_repetition[T.True]': 0.24795726523744474, 'C(gender)[T.male]': 9.554174824359418e-15, 'C(gender)[T.unknown]': 0.44737891107548755, 'C(dialogue_act)[T.a]': 0.9275568297731757, 'C(dialogue_act)[T.a,_i]': 0.5864439470008487, 'C(dialogue_act)[T.i]': 0.2780726830370871, 'C(dialogue_act)[T.i,_a]': 0.1460211804458927, 'C(audience_proficiency_proxy)[T.low_l2]': 0.9677181465123652, 'C(audience_proficiency_proxy)[T.mid_l2]': 0.3625529843144871, 'is_l1_to_l2': 0.207603153591432, 'is_l1_to_l2:has_discourse_marker[T.True]': 0.6645265551389812, 'is_l1_to_l2:C(gender)[T.male]': 0.36923735188641116, 'is_l1_to_l2:C(gender)[T.unknown]': 0.18298676053897245, 'is_l1_to_l2:C(dialogue_act)[T.a]': 0.5111837158492165, 'is_l1_to_l2:C(dialogue_act)[T.a,_i]': 0.4797665279807638, 'is_l1_to_l2:C(dialogue_act)[T.i]': 0.7173782637196566, 'is_l1_to_l2:C(dialogue_act)[T.i,_a]': 0.28875697155496444, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2]': 0.4735972531872744, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2]': 0.7409285731331741}",65318.27570634485,65453.576618668376,4642,F0mseavg,cs_directionality
True,F0tiltstd ~ is_l1_to_l2 + has_discourse_marker + has_repetition + C(gender) + C(dialogue_act) + C(audience_proficiency_proxy) + is_l1_to_l2:has_discourse_marker + is_l1_to_l2:C(gender) + is_l1_to_l2:C(dialogue_act) + is_l1_to_l2:C(audience_proficiency_proxy),"{'Intercept': 415.8101796649426, 'has_discourse_marker[T.True]': 7.273981521664452, 'has_repetition[T.True]': 19.61469397535754, 'C(gender)[T.male]': -62.83200948747922, 'C(gender)[T.unknown]': -34.02636752648458, 'C(dialogue_act)[T.a]': -65.03249050180376, 'C(dialogue_act)[T.a,_i]': 156.85456181708963, 'C(dialogue_act)[T.i]': 26.204278793390923, 'C(dialogue_act)[T.i,_a]': -106.35528996356501, 'C(audience_proficiency_proxy)[T.low_l2]': -179.13377355036388, 'C(audience_proficiency_proxy)[T.mid_l2]': -11.64434286749169, 'is_l1_to_l2': 2.315819652512714, 'is_l1_to_l2:has_discourse_marker[T.True]': 20.561531385403825, 'is_l1_to_l2:C(gender)[T.male]': -26.2692967516156, 'is_l1_to_l2:C(gender)[T.unknown]': -78.79278551112598, 'is_l1_to_l2:C(dialogue_act)[T.a]': 0.1177170242685533, 'is_l1_to_l2:C(dialogue_act)[T.a,_i]': -1.8220687606866275, 'is_l1_to_l2:C(dialogue_act)[T.i]': -20.851578319102323, 'is_l1_to_l2:C(dialogue_act)[T.i,_a]': 241.33021012571464, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2]': 123.31559192061357, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2]': 35.88511834177141}","{'Intercept': 1.5715897496633134e-168, 'has_discourse_marker[T.True]': 0.5085253965154837, 'has_repetition[T.True]': 0.0010171563400500348, 'C(gender)[T.male]': 1.5395085591118924e-07, 'C(gender)[T.unknown]': 0.7629481874660959, 'C(dialogue_act)[T.a]': 0.3066327144490328, 'C(dialogue_act)[T.a,_i]': 0.37937974794677576, 'C(dialogue_act)[T.i]': 0.032158684390226545, 'C(dialogue_act)[T.i,_a]': 0.4414583329292797, 'C(audience_proficiency_proxy)[T.low_l2]': 0.044667400927950206, 'C(audience_proficiency_proxy)[T.mid_l2]': 0.42443010679151894, 'is_l1_to_l2': 0.9023068626574571, 'is_l1_to_l2:has_discourse_marker[T.True]': 0.1836970076220073, 'is_l1_to_l2:C(gender)[T.male]': 0.06648114416734978, 'is_l1_to_l2:C(gender)[T.unknown]': 0.5325386127455779, 'is_l1_to_l2:C(dialogue_act)[T.a]': 0.9987809392322196, 'is_l1_to_l2:C(dialogue_act)[T.a,_i]': 0.9943786161990711, 'is_l1_to_l2:C(dialogue_act)[T.i]': 0.16344727506254358, 'is_l1_to_l2:C(dialogue_act)[T.i,_a]': 0.16144593074235267, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2]': 0.25011718933715643, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2]': 0.04891888672570835}",61304.22740264437,61439.528314967894,4642,F0tiltstd,cs_directionality
True,F0tiltavg ~ is_l1_to_l2 + has_discourse_marker + has_repetition + C(gender) + C(dialogue_act) + C(audience_proficiency_proxy) + is_l1_to_l2:has_discourse_marker + is_l1_to_l2:C(gender) + is_l1_to_l2:C(dialogue_act) + is_l1_to_l2:C(audience_proficiency_proxy),"{'Intercept': -36.06146182133389, 'has_discourse_marker[T.True]': -29.623107441865365, 'has_repetition[T.True]': 9.695563530651834, 'C(gender)[T.male]': 0.4415522502649505, 'C(gender)[T.unknown]': -86.8802846021103, 'C(dialogue_act)[T.a]': 59.25133306024145, 'C(dialogue_act)[T.a,_i]': 12.849058017254443, 'C(dialogue_act)[T.i]': -36.49908265143314, 'C(dialogue_act)[T.i,_a]': 118.35328409824335, 'C(audience_proficiency_proxy)[T.low_l2]': 18.053802568279135, 'C(audience_proficiency_proxy)[T.mid_l2]': -25.729258923286153, 'is_l1_to_l2': -28.433598357837358, 'is_l1_to_l2:has_discourse_marker[T.True]': 20.90470717094984, 'is_l1_to_l2:C(gender)[T.male]': 7.109038997298264, 'is_l1_to_l2:C(gender)[T.unknown]': 173.1898054340924, 'is_l1_to_l2:C(dialogue_act)[T.a]': -72.02262420814168, 'is_l1_to_l2:C(dialogue_act)[T.a,_i]': -153.74288016799596, 'is_l1_to_l2:C(dialogue_act)[T.i]': -3.285327379252701, 'is_l1_to_l2:C(dialogue_act)[T.i,_a]': -206.18687476643214, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2]': -31.12916436806474, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2]': 23.60500179030916}","{'Intercept': 0.004600180197556671, 'has_discourse_marker[T.True]': 0.002299881975316492, 'has_repetition[T.True]': 0.06568994709752465, 'C(gender)[T.male]': 0.9666280229972641, 'C(gender)[T.unknown]': 0.3830258925747768, 'C(dialogue_act)[T.a]': 0.29137777370465684, 'C(dialogue_act)[T.a,_i]': 0.9349863665336953, 'C(dialogue_act)[T.i]': 0.0007272242325856257, 'C(dialogue_act)[T.i,_a]': 0.3319056297423123, 'C(audience_proficiency_proxy)[T.low_l2]': 0.8186601761146484, 'C(audience_proficiency_proxy)[T.mid_l2]': 0.04561752123010507, 'is_l1_to_l2': 0.08783365563102535, 'is_l1_to_l2:has_discourse_marker[T.True]': 0.12575232242644532, 'is_l1_to_l2:C(gender)[T.male]': 0.5736588681462307, 'is_l1_to_l2:C(gender)[T.unknown]': 0.12021743134298077, 'is_l1_to_l2:C(dialogue_act)[T.a]': 0.289668632871867, 'is_l1_to_l2:C(dialogue_act)[T.a,_i]': 0.5006943970227441, 'is_l1_to_l2:C(dialogue_act)[T.i]': 0.8035563845873891, 'is_l1_to_l2:C(dialogue_act)[T.i,_a]': 0.1753619207704876, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2]': 0.7422417969502058, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2]': 0.14223212009233116}",60146.75513444593,60282.05604676945,4642,F0tiltavg,cs_directionality
True,F0msemin ~ is_l1_to_l2 + has_discourse_marker + has_repetition + C(gender) + C(dialogue_act) + C(audience_proficiency_proxy) + is_l1_to_l2:has_discourse_marker + is_l1_to_l2:C(gender) + is_l1_to_l2:C(dialogue_act) + is_l1_to_l2:C(audience_proficiency_proxy),"{'Intercept': 19.09380182478197, 'has_discourse_marker[T.True]': -13.695582112621285, 'has_repetition[T.True]': -1.115662530446793, 'C(gender)[T.male]': 1.2233551052455054, 'C(gender)[T.unknown]': -2.8811035658799757, 'C(dialogue_act)[T.a]': 10.902641809353456, 'C(dialogue_act)[T.a,_i]': -5.123681905386074, 'C(dialogue_act)[T.i]': 1.76780145357552, 'C(dialogue_act)[T.i,_a]': -7.804547932260774, 'C(audience_proficiency_proxy)[T.low_l2]': 72.05097480738769, 'C(audience_proficiency_proxy)[T.mid_l2]': 4.223017787147968, 'is_l1_to_l2': 17.51759545383468, 'is_l1_to_l2:has_discourse_marker[T.True]': -15.091872598495444, 'is_l1_to_l2:C(gender)[T.male]': 0.7589524722688121, 'is_l1_to_l2:C(gender)[T.unknown]': 0.7461724962835949, 'is_l1_to_l2:C(dialogue_act)[T.a]': 11.5790355809046, 'is_l1_to_l2:C(dialogue_act)[T.a,_i]': -28.049067491149152, 'is_l1_to_l2:C(dialogue_act)[T.i]': -0.3312279178075151, 'is_l1_to_l2:C(dialogue_act)[T.i,_a]': -0.7626255549188128, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2]': -80.59905242021019, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2]': 3.2293411841347446}","{'Intercept': 0.007631863103453602, 'has_discourse_marker[T.True]': 0.012197556979770607, 'has_repetition[T.True]': 0.7064456144519384, 'C(gender)[T.male]': 0.8367128817223739, 'C(gender)[T.unknown]': 0.9589770538495397, 'C(dialogue_act)[T.a]': 0.7299313622731791, 'C(dialogue_act)[T.a,_i]': 0.9538794495293577, 'C(dialogue_act)[T.i]': 0.7709148433922843, 'C(dialogue_act)[T.i,_a]': 0.9094202266217206, 'C(audience_proficiency_proxy)[T.low_l2]': 0.10381115472480666, 'C(audience_proficiency_proxy)[T.mid_l2]': 0.5595795529447114, 'is_l1_to_l2': 0.06151686165139588, 'is_l1_to_l2:has_discourse_marker[T.True]': 0.04939573493634937, 'is_l1_to_l2:C(gender)[T.male]': 0.9149410253573614, 'is_l1_to_l2:C(gender)[T.unknown]': 0.9905014892720636, 'is_l1_to_l2:C(dialogue_act)[T.a]': 0.762124389140936, 'is_l1_to_l2:C(dialogue_act)[T.a,_i]': 0.8270815788596114, 'is_l1_to_l2:C(dialogue_act)[T.i]': 0.964433292050666, 'is_l1_to_l2:C(dialogue_act)[T.i,_a]': 0.9928884740131303, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2]': 0.130051918828166, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2]': 0.7210820778659923}",54803.74351170412,54939.04442402764,4642,F0msemin,cs_directionality
True,"Q(""1F0max"") ~ is_l1_to_l2 + has_discourse_marker + has_repetition + C(gender) + C(dialogue_act) + C(audience_proficiency_proxy) + is_l1_to_l2:has_discourse_marker + is_l1_to_l2:C(gender) + is_l1_to_l2:C(dialogue_act) + is_l1_to_l2:C(audience_proficiency_proxy)","{'Intercept': 252.81438417587853, 'has_discourse_marker[T.True]': -4.643704193409772, 'has_repetition[T.True]': 3.18472829348251, 'C(gender)[T.male]': -22.45781925509174, 'C(gender)[T.unknown]': -9.345273918566262, 'C(dialogue_act)[T.a]': 8.419609835584458, 'C(dialogue_act)[T.a,_i]': 77.64777094527442, 'C(dialogue_act)[T.i]': 7.945138842414458, 'C(dialogue_act)[T.i,_a]': 10.851468221009497, 'C(audience_proficiency_proxy)[T.low_l2]': -3.423298927231957, 'C(audience_proficiency_proxy)[T.mid_l2]': 5.80049829385973, 'is_l1_to_l2': 0.4137931762913413, 'is_l1_to_l2:has_discourse_marker[T.True]': 5.532730287462601, 'is_l1_to_l2:C(gender)[T.male]': -8.34374949004904, 'is_l1_to_l2:C(gender)[T.unknown]': -13.727282813053193, 'is_l1_to_l2:C(dialogue_act)[T.a]': -18.179726049893553, 'is_l1_to_l2:C(dialogue_act)[T.a,_i]': -117.61450301601681, 'is_l1_to_l2:C(dialogue_act)[T.i]': -0.6655703870708715, 'is_l1_to_l2:C(dialogue_act)[T.i,_a]': 50.45884820909397, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2]': 8.350494605853324, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2]': -4.082112745785369}","{'Intercept': 0.0, 'has_discourse_marker[T.True]': 0.26988318103303816, 'has_repetition[T.True]': 0.16291988286120795, 'C(gender)[T.male]': 9.371808625876411e-07, 'C(gender)[T.unknown]': 0.8285556225220404, 'C(dialogue_act)[T.a]': 0.729323127377977, 'C(dialogue_act)[T.a,_i]': 0.255309388802288, 'C(dialogue_act)[T.i]': 0.08944844500581214, 'C(dialogue_act)[T.i,_a]': 0.8373248186970051, 'C(audience_proficiency_proxy)[T.low_l2]': 0.9200846849581995, 'C(audience_proficiency_proxy)[T.mid_l2]': 0.29826879438075865, 'is_l1_to_l2': 0.9542768596938224, 'is_l1_to_l2:has_discourse_marker[T.True]': 0.3496668260347233, 'is_l1_to_l2:C(gender)[T.male]': 0.12753568004659208, 'is_l1_to_l2:C(gender)[T.unknown]': 0.7762060989044136, 'is_l1_to_l2:C(dialogue_act)[T.a]': 0.5373462664984089, 'is_l1_to_l2:C(dialogue_act)[T.a,_i]': 0.2345157682365857, 'is_l1_to_l2:C(dialogue_act)[T.i]': 0.907416649909464, 'is_l1_to_l2:C(dialogue_act)[T.i,_a]': 0.4440240757384213, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2]': 0.8386622872401499, 'is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2]': 0.5580486428556717}",52382.633786859,52517.93469918252,4642,1F0max,cs_directionality
