model_type,feature,term,masac,seame
cs_directionality,F0msemax,"C(dialogue_act)[T.i,_a,_o]",0.814759415362046,
cs_directionality,F0msemax,"C(dialogue_act)[T.i,_a]",0.00043470476108559055,
cs_directionality,F0msemax,C(dialogue_act)[T.i],0.005756443674817204,
cs_directionality,F0msemax,"C(dialogue_act)[T.o,_a]",0.016700403522508886,
cs_directionality,F0msemax,"C(dialogue_act)[T.o,_i]",0.3442487252324762,
cs_directionality,F0msemax,C(dialogue_act)[T.o],0.46855482134340354,
cs_directionality,F0msemax,is_l1_to_l2,0.08304587471165394,0.16506948355351583
cs_directionality,F0msemax,is_l1_to_l2:C(age_bucket)[T.25+],,0.027590853581836928
cs_directionality,F0msemax,is_l1_to_l2:C(age_bucket)[T.<19],,0.5606259046260781
cs_directionality,F0msemax,is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2],0.9835418248087187,
cs_directionality,F0msemax,is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2],0.5277129056157064,
cs_directionality,F0msemax,"is_l1_to_l2:C(dialogue_act)[T.a,_i]",0.03985589337701294,
cs_directionality,F0msemax,"is_l1_to_l2:C(dialogue_act)[T.a,_o]",0.6549248774904904,
cs_directionality,F0msemax,is_l1_to_l2:C(dialogue_act)[T.a],0.3016905373121438,
cs_directionality,F0msemax,"is_l1_to_l2:C(dialogue_act)[T.i,_a,_o]",0.9692890539874757,
cs_directionality,F0msemax,"is_l1_to_l2:C(dialogue_act)[T.i,_a]",0.4172873698867552,
cs_directionality,F0msemax,is_l1_to_l2:C(dialogue_act)[T.i],0.021966556165851768,
cs_directionality,F0msemax,"is_l1_to_l2:C(dialogue_act)[T.o,_a]",0.15956602099944373,
cs_directionality,F0msemax,"is_l1_to_l2:C(dialogue_act)[T.o,_i]",0.38322271042717404,
cs_directionality,F0msemax,is_l1_to_l2:C(dialogue_act)[T.o],0.9539839364228754,
cs_directionality,F0msemax,is_l1_to_l2:C(gender)[T.male],,1.0712295104060722e-05
cs_directionality,F0msemax,is_l1_to_l2:C(nationality)[T.singaporean],,4.928242803642575e-07
cs_directionality,F0msemax,is_l1_to_l2:has_discourse_marker[T.True],0.44647734255681804,0.5223461707466912
cs_directionality,F0msemin,C(age_bucket)[T.25+],,0.8647996314227142
cs_directionality,F0msemin,C(age_bucket)[T.<19],,0.006299626616389858
cs_directionality,F0msemin,C(gender)[T.male],,8.171125674554645e-274
cs_directionality,F0msemin,C(nationality)[T.singaporean],,5.946698365717838e-27
cs_directionality,F0msemin,Intercept,4.560815973604732e-05,4.151568754165437e-39
cs_directionality,F0msemin,has_discourse_marker[T.True],0.019798860832062823,0.7376924546367443
cs_directionality,F0msemin,has_repetition[T.True],0.7946210908819675,5.321366923769474e-07
cs_directionality,F0msemin,C(audience_proficiency_proxy)[T.low_l2],0.11510566964954212,
cs_directionality,F0msemin,C(audience_proficiency_proxy)[T.mid_l2],0.577534493723424,
cs_directionality,F0msemin,"C(dialogue_act)[T.a,_i]",0.1877807951491858,
cs_directionality,F0msemin,"C(dialogue_act)[T.a,_o]",0.8547884503508199,
cs_directionality,F0msemin,C(dialogue_act)[T.a],0.29468073803685035,
cs_directionality,F0msemin,"C(dialogue_act)[T.i,_a,_o]",0.8793169578224971,
cs_directionality,F0msemin,"C(dialogue_act)[T.i,_a]",0.334841914987438,
cs_directionality,F0msemin,C(dialogue_act)[T.i],0.1917991597706014,
cs_directionality,F0msemin,"C(dialogue_act)[T.o,_a]",0.8762410402797791,
cs_directionality,F0msemin,"C(dialogue_act)[T.o,_i]",0.9152841964585111,
cs_directionality,F0msemin,C(dialogue_act)[T.o],0.4151968522587709,
cs_directionality,F0msemin,is_l1_to_l2,0.02468426807478322,0.19754819310278027
cs_directionality,F0msemin,is_l1_to_l2:C(age_bucket)[T.25+],,0.5063534715156155
cs_directionality,F0msemin,is_l1_to_l2:C(age_bucket)[T.<19],,0.7888508635086144
cs_directionality,F0msemin,is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2],0.13954127805538577,
cs_directionality,F0msemin,is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2],0.8205761163370909,
cs_directionality,F0msemin,"is_l1_to_l2:C(dialogue_act)[T.a,_i]",0.7988444071656111,
cs_directionality,F0msemin,"is_l1_to_l2:C(dialogue_act)[T.a,_o]",0.9961191729115886,
cs_directionality,F0msemin,is_l1_to_l2:C(dialogue_act)[T.a],0.8240129125692021,
cs_directionality,F0msemin,"is_l1_to_l2:C(dialogue_act)[T.i,_a,_o]",0.8484623141976994,
cs_directionality,F0msemin,"is_l1_to_l2:C(dialogue_act)[T.i,_a]",0.7170384899600454,
cs_directionality,F0msemin,is_l1_to_l2:C(dialogue_act)[T.i],0.4849545648423166,
cs_directionality,F0msemin,"is_l1_to_l2:C(dialogue_act)[T.o,_a]",0.25031107655801016,
cs_directionality,F0msemin,"is_l1_to_l2:C(dialogue_act)[T.o,_i]",0.9846309784242135,
cs_directionality,F0msemin,is_l1_to_l2:C(dialogue_act)[T.o],0.6402255693567835,
cs_directionality,F0msemin,is_l1_to_l2:C(gender)[T.male],,1.1334931906849404e-09
cs_directionality,F0msemin,is_l1_to_l2:C(nationality)[T.singaporean],,0.32450292328762487
cs_directionality,F0msemin,is_l1_to_l2:has_discourse_marker[T.True],0.05850446066425992,0.388454134710868
cs_directionality,F0msestd,C(age_bucket)[T.25+],,0.019825026374311133
cs_directionality,F0msestd,C(age_bucket)[T.<19],,0.0003262973380807311
cs_directionality,F0msestd,C(gender)[T.male],,1.7367062426954277e-15
cs_directionality,F0msestd,C(nationality)[T.singaporean],,1.9685784254441755e-28
cs_directionality,F0msestd,Intercept,8.110694136268581e-56,9.326433867148839e-14
cs_directionality,F0msestd,has_discourse_marker[T.True],0.8133594352941214,3.7864194825626057e-06
cs_directionality,F0msestd,has_repetition[T.True],0.003999440456525624,0.10602942308665908
cs_directionality,F0msestd,C(audience_proficiency_proxy)[T.low_l2],0.33436321227007304,
cs_directionality,F0msestd,C(audience_proficiency_proxy)[T.mid_l2],0.4487279096570078,
cs_directionality,F0msestd,"C(dialogue_act)[T.a,_i]",0.0027085167769732247,
cs_directionality,F0msestd,"C(dialogue_act)[T.a,_o]",0.9396078714140444,
cs_directionality,F0msestd,C(dialogue_act)[T.a],0.28910684644382856,
cs_directionality,F0msestd,"C(dialogue_act)[T.i,_a,_o]",0.6803822225452074,
cs_directionality,F0msestd,"C(dialogue_act)[T.i,_a]",0.341502067459415,
cs_directionality,F0msestd,C(dialogue_act)[T.i],0.2260459481810642,
cs_directionality,F0msestd,"C(dialogue_act)[T.o,_a]",0.07823902529124906,
cs_directionality,F0msestd,"C(dialogue_act)[T.o,_i]",0.8096622578169999,
cs_directionality,F0msestd,C(dialogue_act)[T.o],0.1574393113665723,
cs_directionality,F0msestd,is_l1_to_l2,0.20864695198096223,4.082227508429819e-06
cs_directionality,F0msestd,is_l1_to_l2:C(age_bucket)[T.25+],,0.0048925541966625815
cs_directionality,F0msestd,is_l1_to_l2:C(age_bucket)[T.<19],,0.6213678933231939
cs_directionality,F0msestd,is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2],0.8644431507240765,
cs_directionality,F0msestd,is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2],0.5130957840644377,
cs_directionality,F0msestd,"is_l1_to_l2:C(dialogue_act)[T.a,_i]",0.05172669983516958,
cs_directionality,F0msestd,"is_l1_to_l2:C(dialogue_act)[T.a,_o]",0.5507706465457312,
cs_directionality,F0msestd,is_l1_to_l2:C(dialogue_act)[T.a],0.40733984970108417,
cs_directionality,F0msestd,"is_l1_to_l2:C(dialogue_act)[T.i,_a,_o]",0.6240810660779301,
cs_directionality,F0msestd,"is_l1_to_l2:C(dialogue_act)[T.i,_a]",0.5958593895368108,
cs_directionality,F0msestd,is_l1_to_l2:C(dialogue_act)[T.i],0.05139320996736171,
cs_directionality,F0msestd,"is_l1_to_l2:C(dialogue_act)[T.o,_a]",0.30914100963973506,
cs_directionality,F0msestd,"is_l1_to_l2:C(dialogue_act)[T.o,_i]",0.6506022792546153,
cs_directionality,F0msestd,is_l1_to_l2:C(dialogue_act)[T.o],0.5556472530125058,
cs_directionality,F0msestd,is_l1_to_l2:C(gender)[T.male],,0.0026571818750989857
cs_directionality,F0msestd,is_l1_to_l2:C(nationality)[T.singaporean],,2.2217805980059783e-12
cs_directionality,F0msestd,is_l1_to_l2:has_discourse_marker[T.True],0.3899012013118064,0.07019553953144954
cs_directionality,F0tiltavg,C(age_bucket)[T.25+],,5.24817388376687e-09
cs_directionality,F0tiltavg,C(age_bucket)[T.<19],,4.372686483368783e-11
cs_directionality,F0tiltavg,C(gender)[T.male],,1.3402236137212836e-22
cs_directionality,F0tiltavg,C(nationality)[T.singaporean],,4.699738535644656e-39
cs_directionality,F0tiltavg,Intercept,0.0003091578364059616,4.429074465366122e-37
cs_directionality,F0tiltavg,has_discourse_marker[T.True],0.01010172858080569,0.03233412912264093
cs_directionality,F0tiltavg,has_repetition[T.True],0.022942151369355353,0.021291129181894294
cs_directionality,F0tiltavg,C(audience_proficiency_proxy)[T.low_l2],0.7803429798822402,
cs_directionality,F0tiltavg,C(audience_proficiency_proxy)[T.mid_l2],0.03392137408078987,
cs_directionality,F0tiltavg,"C(dialogue_act)[T.a,_i]",0.011125660029108673,
cs_directionality,F0tiltavg,"C(dialogue_act)[T.a,_o]",0.8636404943736714,
cs_directionality,F0tiltavg,C(dialogue_act)[T.a],0.08235346003650806,
cs_directionality,F0tiltavg,"C(dialogue_act)[T.i,_a,_o]",0.71003251288793,
cs_directionality,F0tiltavg,"C(dialogue_act)[T.i,_a]",0.005791116518029308,
cs_directionality,F0tiltavg,C(dialogue_act)[T.i],0.3838182329249278,
cs_directionality,F0tiltavg,"C(dialogue_act)[T.o,_a]",0.8260933444293623,
cs_directionality,F0tiltavg,"C(dialogue_act)[T.o,_i]",0.6757638919375555,
cs_directionality,F0tiltavg,C(dialogue_act)[T.o],0.34988871660562626,
cs_directionality,F0tiltavg,is_l1_to_l2,0.10246559696796609,0.06648505253192113
cs_directionality,F0tiltavg,is_l1_to_l2:C(age_bucket)[T.25+],,0.1829916988903668
cs_directionality,F0tiltavg,is_l1_to_l2:C(age_bucket)[T.<19],,0.9806952441665446
cs_directionality,F0tiltavg,is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2],0.7842491368505896,
cs_directionality,F0tiltavg,is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2],0.15578472432401064,
cs_directionality,F0tiltavg,"is_l1_to_l2:C(dialogue_act)[T.a,_i]",0.7910662589555332,
cs_directionality,F0tiltavg,"is_l1_to_l2:C(dialogue_act)[T.a,_o]",0.6597454159128207,
cs_directionality,F0tiltavg,is_l1_to_l2:C(dialogue_act)[T.a],0.9285085588096926,
cs_directionality,F0tiltavg,"is_l1_to_l2:C(dialogue_act)[T.i,_a,_o]",0.16151053022877515,
cs_directionality,F0tiltavg,"is_l1_to_l2:C(dialogue_act)[T.i,_a]",0.2779983440454781,
cs_directionality,F0tiltavg,is_l1_to_l2:C(dialogue_act)[T.i],0.7507751247273442,
cs_directionality,F0tiltavg,"is_l1_to_l2:C(dialogue_act)[T.o,_a]",0.0009062896044180139,
cs_directionality,F0tiltavg,"is_l1_to_l2:C(dialogue_act)[T.o,_i]",0.5747041767211516,
cs_directionality,F0tiltavg,is_l1_to_l2:C(dialogue_act)[T.o],0.956138353542066,
cs_directionality,F0tiltavg,is_l1_to_l2:C(gender)[T.male],,1.2098930901197662e-05
cs_directionality,F0tiltavg,is_l1_to_l2:C(nationality)[T.singaporean],,0.2820741808287762
cs_directionality,F0tiltavg,is_l1_to_l2:has_discourse_marker[T.True],0.14197801291319417,0.07615695699417563
cs_directionality,F0tiltmax,C(age_bucket)[T.25+],,0.0004806652602987866
cs_directionality,F0tiltmax,C(age_bucket)[T.<19],,8.408594469979071e-08
cs_directionality,F0tiltmax,C(gender)[T.male],,4.298315327410069e-59
cs_directionality,F0tiltmax,C(nationality)[T.singaporean],,1.8208203783573327e-42
cs_directionality,F0tiltmax,Intercept,1.1170797683991365e-34,7.090876522516762e-14
cs_directionality,F0tiltmax,has_discourse_marker[T.True],0.3522780053814044,0.19076906404351843
cs_directionality,F0tiltmax,has_repetition[T.True],3.034947418461134e-17,0.03540739995016147
cs_directionality,F0tiltmax,C(audience_proficiency_proxy)[T.low_l2],0.304150813226794,
cs_directionality,F0tiltmax,C(audience_proficiency_proxy)[T.mid_l2],0.25327381532806365,
cs_directionality,F0tiltmax,"C(dialogue_act)[T.a,_i]",1.9905729721036e-08,
cs_directionality,F0tiltmax,"C(dialogue_act)[T.a,_o]",0.8826976052344868,
cs_directionality,F0tiltmax,C(dialogue_act)[T.a],0.003707965109993382,
cs_directionality,F0tiltmax,"C(dialogue_act)[T.i,_a,_o]",0.4381639322276557,
cs_directionality,F0tiltmax,"C(dialogue_act)[T.i,_a]",0.002627413868442658,
cs_directionality,F0tiltmax,C(dialogue_act)[T.i],0.0012605242700266708,
cs_directionality,F0tiltmax,"C(dialogue_act)[T.o,_a]",0.24313578778951014,
cs_directionality,F0tiltmax,"C(dialogue_act)[T.o,_i]",0.7212874665180655,
cs_directionality,F0tiltmax,C(dialogue_act)[T.o],0.2950182994963906,
cs_directionality,F0tiltmax,is_l1_to_l2,0.40190713257611776,0.35527054047217166
cs_directionality,F0tiltmax,is_l1_to_l2:C(age_bucket)[T.25+],,0.277220623916236
cs_directionality,F0tiltmax,is_l1_to_l2:C(age_bucket)[T.<19],,0.9596187868048589
cs_directionality,F0tiltmax,is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2],0.7493128834795264,
cs_directionality,F0tiltmax,is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2],0.05576101175512754,
cs_directionality,F0tiltmax,"is_l1_to_l2:C(dialogue_act)[T.a,_i]",0.3585196186246088,
cs_directionality,F0tiltmax,"is_l1_to_l2:C(dialogue_act)[T.a,_o]",0.8978145694761062,
cs_directionality,F0tiltmax,is_l1_to_l2:C(dialogue_act)[T.a],0.42912991767876496,
cs_directionality,F0tiltmax,"is_l1_to_l2:C(dialogue_act)[T.i,_a,_o]",0.7776868058344477,
cs_directionality,F0tiltmax,"is_l1_to_l2:C(dialogue_act)[T.i,_a]",0.8187535442356209,
cs_directionality,F0tiltmax,is_l1_to_l2:C(dialogue_act)[T.i],0.05957658299292244,
cs_directionality,F0tiltmax,"is_l1_to_l2:C(dialogue_act)[T.o,_a]",0.19970942531347827,
cs_directionality,F0tiltmax,"is_l1_to_l2:C(dialogue_act)[T.o,_i]",0.8139025874071621,
cs_directionality,F0tiltmax,is_l1_to_l2:C(dialogue_act)[T.o],0.541935730002614,
cs_directionality,F0tiltmax,is_l1_to_l2:C(gender)[T.male],,0.1762926683457512
cs_directionality,F0tiltmax,is_l1_to_l2:C(nationality)[T.singaporean],,0.7664820697496733
cs_directionality,F0tiltmax,is_l1_to_l2:has_discourse_marker[T.True],0.005057628205126829,0.6847509965469603
cs_directionality,F0tiltmin,C(age_bucket)[T.25+],,2.9136163766265666e-10
cs_directionality,F0tiltmin,C(age_bucket)[T.<19],,1.1364221170620934e-10
cs_directionality,F0tiltmin,C(gender)[T.male],,0.5183478494322957
cs_directionality,F0tiltmin,C(nationality)[T.singaporean],,2.8551493756362997e-22
cs_directionality,F0tiltmin,Intercept,6.629687430350799e-40,3.4363806248100034e-48
cs_directionality,F0tiltmin,has_discourse_marker[T.True],2.1058757971089956e-06,0.009580451108452546
cs_directionality,F0tiltmin,has_repetition[T.True],2.618826141782901e-09,0.172804403012358
cs_directionality,F0tiltmin,C(audience_proficiency_proxy)[T.low_l2],0.12377828424021371,
cs_directionality,F0tiltmin,C(audience_proficiency_proxy)[T.mid_l2],0.6914501263274957,
cs_directionality,F0tiltmin,"C(dialogue_act)[T.a,_i]",5.055625357716441e-15,
cs_directionality,F0tiltmin,"C(dialogue_act)[T.a,_o]",0.030233961035942395,
cs_directionality,F0tiltmin,C(dialogue_act)[T.a],0.00024066568975612135,
cs_directionality,F0tiltmin,"C(dialogue_act)[T.i,_a,_o]",0.8418860778929318,
cs_directionality,F0tiltmin,"C(dialogue_act)[T.i,_a]",7.390369827486929e-09,
cs_directionality,F0tiltmin,C(dialogue_act)[T.i],2.2450688737678062e-05,
cs_directionality,F0tiltmin,"C(dialogue_act)[T.o,_a]",0.2589332962730792,
cs_directionality,F0tiltmin,"C(dialogue_act)[T.o,_i]",0.8681453147734305,
cs_directionality,F0tiltmin,C(dialogue_act)[T.o],0.6695672254639862,
cs_directionality,F0tiltmin,is_l1_to_l2,0.19746526752996596,0.01928612513201987
cs_directionality,F0tiltmin,is_l1_to_l2:C(age_bucket)[T.25+],,0.0554042775727586
cs_directionality,F0tiltmin,is_l1_to_l2:C(age_bucket)[T.<19],,0.9260991946199131
cs_directionality,F0tiltmin,is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2],0.6533491743538287,
cs_directionality,F0tiltmin,is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2],0.255713540429395,
cs_directionality,F0tiltmin,"is_l1_to_l2:C(dialogue_act)[T.a,_i]",0.43932036340015346,
cs_directionality,F0tiltmin,"is_l1_to_l2:C(dialogue_act)[T.a,_o]",0.2748105218628999,
cs_directionality,F0tiltmin,is_l1_to_l2:C(dialogue_act)[T.a],0.602454825932421,
cs_directionality,F0tiltmin,"is_l1_to_l2:C(dialogue_act)[T.i,_a,_o]",0.9365756173336053,
cs_directionality,F0tiltmin,"is_l1_to_l2:C(dialogue_act)[T.i,_a]",0.09273615001096035,
cs_directionality,F0tiltmin,is_l1_to_l2:C(dialogue_act)[T.i],0.22510402085026,
cs_directionality,F0tiltmin,"is_l1_to_l2:C(dialogue_act)[T.o,_a]",0.3458385039668781,
cs_directionality,F0tiltmin,"is_l1_to_l2:C(dialogue_act)[T.o,_i]",0.8040070906626482,
cs_directionality,F0tiltmin,is_l1_to_l2:C(dialogue_act)[T.o],0.8415214548671208,
cs_directionality,F0tiltmin,is_l1_to_l2:C(gender)[T.male],,5.6584097925049134e-12
cs_directionality,F0tiltmin,is_l1_to_l2:C(nationality)[T.singaporean],,0.10367186787424823
cs_directionality,F0tiltmin,is_l1_to_l2:has_discourse_marker[T.True],0.589340823160698,0.005840412383107542
cs_directionality,F0tiltstd,C(age_bucket)[T.25+],,1.1161879696850496e-11
cs_directionality,F0tiltstd,C(age_bucket)[T.<19],,0.015475101102986128
cs_directionality,F0tiltstd,C(gender)[T.male],,3.4849281643536936e-117
cs_directionality,F0tiltstd,C(nationality)[T.singaporean],,0.40406188603534
cs_directionality,F0tiltstd,Intercept,2.3190731172348425e-153,2.2156585952034728e-38
cs_directionality,F0tiltstd,has_discourse_marker[T.True],0.9297347965756377,0.4887147263593591
cs_directionality,F0tiltstd,has_repetition[T.True],0.01624871788183761,0.05615167889386569
cs_directionality,F0tiltstd,C(audience_proficiency_proxy)[T.low_l2],0.05458334211055794,
cs_directionality,F0tiltstd,C(audience_proficiency_proxy)[T.mid_l2],0.5039679798972164,
cs_directionality,F0tiltstd,"C(dialogue_act)[T.a,_i]",1.895597218318965e-06,
cs_directionality,F0tiltstd,"C(dialogue_act)[T.a,_o]",0.418882497033232,
cs_directionality,F0tiltstd,C(dialogue_act)[T.a],0.018069819350861244,
cs_directionality,F0tiltstd,"C(dialogue_act)[T.i,_a,_o]",0.8389793526029722,
cs_directionality,F0tiltstd,"C(dialogue_act)[T.i,_a]",0.007772245380007769,
cs_directionality,F0tiltstd,C(dialogue_act)[T.i],0.006561616096203014,
cs_directionality,F0tiltstd,"C(dialogue_act)[T.o,_a]",0.5579878503070723,
cs_directionality,F0tiltstd,"C(dialogue_act)[T.o,_i]",0.6563509866674225,
cs_directionality,F0tiltstd,C(dialogue_act)[T.o],0.6635111230636912,
cs_directionality,F0tiltstd,is_l1_to_l2,0.9435023103281022,0.0027588404961286397
cs_directionality,F0tiltstd,is_l1_to_l2:C(age_bucket)[T.25+],,0.3109400883274503
cs_directionality,F0tiltstd,is_l1_to_l2:C(age_bucket)[T.<19],,0.9400969897567918
cs_directionality,F0tiltstd,is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2],0.4182827414390894,
cs_directionality,F0tiltstd,is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2],0.04817814361914864,
cs_directionality,F0tiltstd,"is_l1_to_l2:C(dialogue_act)[T.a,_i]",0.24309899453240144,
cs_directionality,F0tiltstd,"is_l1_to_l2:C(dialogue_act)[T.a,_o]",0.7635285230184617,
cs_directionality,F0tiltstd,is_l1_to_l2:C(dialogue_act)[T.a],0.6905672689221047,
cs_directionality,F0tiltstd,"is_l1_to_l2:C(dialogue_act)[T.i,_a,_o]",0.5624999680924536,
cs_directionality,F0tiltstd,"is_l1_to_l2:C(dialogue_act)[T.i,_a]",0.13016999588663178,
cs_directionality,F0tiltstd,is_l1_to_l2:C(dialogue_act)[T.i],0.058097640479504296,
cs_directionality,F0tiltstd,"is_l1_to_l2:C(dialogue_act)[T.o,_a]",0.14024448030036252,
cs_directionality,F0tiltstd,"is_l1_to_l2:C(dialogue_act)[T.o,_i]",0.6399244995198121,
cs_directionality,F0tiltstd,is_l1_to_l2:C(dialogue_act)[T.o],0.7735679793015935,
cs_directionality,F0tiltstd,is_l1_to_l2:C(gender)[T.male],,7.88107739888413e-27
cs_directionality,F0tiltstd,is_l1_to_l2:C(nationality)[T.singaporean],,0.02200742858873151
cs_directionality,F0tiltstd,is_l1_to_l2:has_discourse_marker[T.True],0.06006911367953923,0.007558329406843971
cs_directionality,lastF0avg,C(age_bucket)[T.25+],,8.139195479995336e-07
cs_directionality,lastF0avg,C(age_bucket)[T.<19],,1.2112045656526836e-09
cs_directionality,lastF0avg,C(gender)[T.male],,0.0
cs_directionality,lastF0avg,C(nationality)[T.singaporean],,6.973776781639966e-12
cs_directionality,lastF0avg,Intercept,0.0,0.0
cs_directionality,lastF0avg,has_discourse_marker[T.True],0.6119378071728032,1.2530891134141202e-06
cs_directionality,lastF0avg,has_repetition[T.True],0.032756435657284526,5.5927391339686156e-05
cs_directionality,lastF0avg,C(audience_proficiency_proxy)[T.low_l2],0.3387167810658599,
cs_directionality,lastF0avg,C(audience_proficiency_proxy)[T.mid_l2],0.6861151572822202,
cs_directionality,lastF0avg,"C(dialogue_act)[T.a,_i]",0.2063794825842231,
cs_directionality,lastF0avg,"C(dialogue_act)[T.a,_o]",0.4239204299649908,
cs_directionality,lastF0avg,C(dialogue_act)[T.a],0.3772749422714866,
cs_directionality,lastF0avg,"C(dialogue_act)[T.i,_a,_o]",0.05054218535606782,
cs_directionality,lastF0avg,"C(dialogue_act)[T.i,_a]",0.4612143156655091,
cs_directionality,lastF0avg,C(dialogue_act)[T.i],0.25154630252779864,
cs_directionality,lastF0avg,"C(dialogue_act)[T.o,_a]",0.13785836331215498,
cs_directionality,lastF0avg,"C(dialogue_act)[T.o,_i]",0.6468477526159344,
cs_directionality,lastF0avg,C(dialogue_act)[T.o],0.5905608884251996,
cs_directionality,lastF0avg,is_l1_to_l2,0.7220244900459312,0.017528709278034293
cs_directionality,lastF0avg,is_l1_to_l2:C(age_bucket)[T.25+],,0.6076371011904519
cs_directionality,lastF0avg,is_l1_to_l2:C(age_bucket)[T.<19],,0.885324830398543
cs_directionality,lastF0avg,is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2],0.994192889877239,
cs_directionality,lastF0avg,is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2],0.36274057509791047,
cs_directionality,lastF0avg,"is_l1_to_l2:C(dialogue_act)[T.a,_i]",0.036865586564835864,
cs_directionality,lastF0avg,"is_l1_to_l2:C(dialogue_act)[T.a,_o]",0.43056039230025134,
cs_directionality,lastF0avg,is_l1_to_l2:C(dialogue_act)[T.a],0.757612320637521,
cs_directionality,lastF0avg,"is_l1_to_l2:C(dialogue_act)[T.i,_a,_o]",0.2532277570449386,
cs_directionality,lastF0avg,"is_l1_to_l2:C(dialogue_act)[T.i,_a]",0.18331640511016678,
cs_directionality,lastF0avg,is_l1_to_l2:C(dialogue_act)[T.i],0.6506889328788097,
cs_directionality,lastF0avg,"is_l1_to_l2:C(dialogue_act)[T.o,_a]",0.23244409237431066,
cs_directionality,lastF0avg,"is_l1_to_l2:C(dialogue_act)[T.o,_i]",0.3505835039707652,
cs_directionality,lastF0avg,is_l1_to_l2:C(dialogue_act)[T.o],0.8792812276211921,
cs_directionality,lastF0avg,is_l1_to_l2:C(gender)[T.male],,6.437983793352822e-14
cs_directionality,lastF0avg,is_l1_to_l2:C(nationality)[T.singaporean],,0.006499493602171467
cs_directionality,lastF0avg,is_l1_to_l2:has_discourse_marker[T.True],0.528498027881664,0.008851563456755099
cs_directionality,lastF0max,C(age_bucket)[T.25+],,7.921018658737688e-14
cs_directionality,lastF0max,C(age_bucket)[T.<19],,2.952383991315869e-06
cs_directionality,lastF0max,C(gender)[T.male],,0.0
cs_directionality,lastF0max,C(nationality)[T.singaporean],,1.2581308165576994e-23
cs_directionality,lastF0max,Intercept,0.0,0.0
cs_directionality,lastF0max,has_discourse_marker[T.True],0.3600804826585148,4.994772310945807e-07
cs_directionality,lastF0max,has_repetition[T.True],0.27903892467780533,0.020352152301171385
cs_directionality,lastF0max,C(audience_proficiency_proxy)[T.low_l2],0.41201991560964146,
cs_directionality,lastF0max,C(audience_proficiency_proxy)[T.mid_l2],0.22043070814414994,
cs_directionality,lastF0max,"C(dialogue_act)[T.a,_i]",0.6315254355896824,
cs_directionality,lastF0max,"C(dialogue_act)[T.a,_o]",0.3414609031197242,
cs_directionality,lastF0max,C(dialogue_act)[T.a],0.25305046248521534,
cs_directionality,lastF0max,"C(dialogue_act)[T.i,_a,_o]",0.1625514162616343,
cs_directionality,lastF0max,"C(dialogue_act)[T.i,_a]",0.3083161447715246,
cs_directionality,lastF0max,C(dialogue_act)[T.i],0.38732467353064726,
cs_directionality,lastF0max,"C(dialogue_act)[T.o,_a]",0.3641805266870042,
cs_directionality,lastF0max,"C(dialogue_act)[T.o,_i]",0.7590710896692959,
cs_directionality,lastF0max,C(dialogue_act)[T.o],0.9297272914360843,
cs_directionality,lastF0max,is_l1_to_l2,0.35530938226047104,0.2939362925305229
cs_directionality,lastF0max,is_l1_to_l2:C(age_bucket)[T.25+],,0.4612552925988711
cs_directionality,lastF0max,is_l1_to_l2:C(age_bucket)[T.<19],,0.9659373888916754
cs_directionality,lastF0max,is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2],0.878999544544931,
cs_directionality,lastF0max,is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2],0.06652494684602454,
cs_directionality,lastF0max,"is_l1_to_l2:C(dialogue_act)[T.a,_i]",0.1344853845085387,
cs_directionality,lastF0max,"is_l1_to_l2:C(dialogue_act)[T.a,_o]",0.46721655910267723,
cs_directionality,lastF0max,is_l1_to_l2:C(dialogue_act)[T.a],0.9880371354820856,
cs_directionality,lastF0max,"is_l1_to_l2:C(dialogue_act)[T.i,_a,_o]",0.31142460744903916,
cs_directionality,lastF0max,"is_l1_to_l2:C(dialogue_act)[T.i,_a]",0.11849384884931499,
cs_directionality,lastF0max,is_l1_to_l2:C(dialogue_act)[T.i],0.8065315671543347,
cs_directionality,lastF0max,"is_l1_to_l2:C(dialogue_act)[T.o,_a]",0.5829517528559777,
cs_directionality,lastF0max,"is_l1_to_l2:C(dialogue_act)[T.o,_i]",0.49443153436484266,
cs_directionality,lastF0max,is_l1_to_l2:C(dialogue_act)[T.o],0.7041216283753069,
cs_directionality,lastF0max,is_l1_to_l2:C(gender)[T.male],,1.7266161926226707e-05
